Time,Total,,
12/03/2030 20:59,53141.65853,,
12/03/2030 21:59,50537.6818,,
12/03/2030 22:59,51235.51486,,
12/03/2030 23:59,48708.80065,,
13/03/2030 00:59,45188.74474,,
13/03/2030 01:59,44544.86499,,
13/03/2030 02:59,41779.79692,,
13/03/2030 03:59,38839.69912,,
13/03/2030 04:59,36823.8305,,
13/03/2030 05:59,34548.73313,,
13/03/2030 06:59,35570.79682,,
13/03/2030 07:59,39742.19023,,
13/03/2030 08:59,46395.52897,,
13/03/2030 09:59,48793.75668,,
13/03/2030 10:59,50060.96509,,
13/03/2030 11:59,50067.79343,,
13/03/2030 12:59,50010.3859,,
13/03/2030 13:59,49719.49862,,
13/03/2030 14:59,47680.4805,,
13/03/2030 15:59,47364.25931,,
13/03/2030 16:59,47500.17495,,
13/03/2030 17:59,49462.58358,,
13/03/2030 18:59,53207.3633,,
13/03/2030 19:59,54124.23042,,
13/03/2030 20:59,53201.49878,,
13/03/2030 21:59,50993.45752,,
13/03/2030 22:59,52355.41198,,
13/03/2030 23:59,48425.35965,,
14/03/2030 00:59,45007.85135,,
14/03/2030 01:59,44421.48332,,
14/03/2030 02:59,41730.38942,,
14/03/2030 03:59,38858.584,,
14/03/2030 04:59,36915.77662,,
14/03/2030 05:59,34731.37856,,
14/03/2030 06:59,35729.42259,,
14/03/2030 07:59,39749.79069,,
14/03/2030 08:59,46227.00453,,
14/03/2030 09:59,48392.97027,,
14/03/2030 10:59,49348.22778,,
14/03/2030 11:59,49101.79408,,
14/03/2030 12:59,48890.31691,,
14/03/2030 13:59,48472.21853,,
14/03/2030 14:59,46386.62608,,
14/03/2030 15:59,46074.32108,,
14/03/2030 16:59,46211.06264,,
14/03/2030 17:59,47991.62626,,
14/03/2030 18:59,51786.38228,,
14/03/2030 19:59,53276.3138,,
14/03/2030 20:59,52827.55964,,
14/03/2030 21:59,50714.91343,,
14/03/2030 22:59,52084.74141,,
14/03/2030 23:59,48223.61036,,
15/03/2030 00:59,44795.6575,,
15/03/2030 01:59,44218.05028,,
15/03/2030 02:59,41500.85219,,
15/03/2030 03:59,38600.36523,,
15/03/2030 04:59,36625.86198,,
15/03/2030 05:59,34389.45881,,
15/03/2030 06:59,35329.9047,,
15/03/2030 07:59,39277.92855,,
15/03/2030 08:59,45715.36407,,
15/03/2030 09:59,48041.90392,,
15/03/2030 10:59,49227.94733,,
15/03/2030 11:59,49157.4459,,
15/03/2030 12:59,49052.94333,,
15/03/2030 13:59,48704.45467,,
15/03/2030 14:59,46626.97234,,
15/03/2030 15:59,46293.96866,,
15/03/2030 16:59,46392.68183,,
15/03/2030 17:59,48130.51613,,
15/03/2030 18:59,51898.38819,,
15/03/2030 19:59,53308.5416,,
15/03/2030 20:59,52804.23063,,
15/03/2030 21:59,50663.18874,,
15/03/2030 22:59,51991.36068,,
15/03/2030 23:59,48929.68235,,
16/03/2030 00:59,45521.05764,,
16/03/2030 01:59,44961.40248,,
16/03/2030 02:59,42263.87201,,
16/03/2030 03:59,39385.80565,,
16/03/2030 04:59,37428.07281,,
16/03/2030 05:59,35195.38846,,
16/03/2030 06:59,36103.01366,,
16/03/2030 07:59,40009.60395,,
16/03/2030 08:59,46447.35959,,
16/03/2030 09:59,48758.66244,,
16/03/2030 10:59,49902.23462,,
16/03/2030 11:59,49789.88075,,
16/03/2030 12:59,49655.74858,,
16/03/2030 13:59,49274.41328,,
16/03/2030 14:59,47173.49195,,
16/03/2030 15:59,46819.55022,,
16/03/2030 16:59,46874.45103,,
16/03/2030 17:59,48511.90528,,
16/03/2030 18:59,52255.76062,,
16/03/2030 19:59,53788.32023,,
16/03/2030 20:59,53400.00697,,
16/03/2030 21:59,51301.87448,,
16/03/2030 22:59,52656.06974,,
16/03/2030 23:59,47766.44533,,
17/03/2030 00:59,45230.22759,,
17/03/2030 01:59,44793.90462,,
17/03/2030 02:59,42122.21539,,
17/03/2030 03:59,39241.78282,,
17/03/2030 04:59,37213.74514,,
17/03/2030 05:59,34476.5702,,
17/03/2030 06:59,33498.84386,,
17/03/2030 07:59,34965.61413,,
17/03/2030 08:59,40362.04477,,
17/03/2030 09:59,42768.28958,,
17/03/2030 10:59,44470.50761,,
17/03/2030 11:59,44693.38455,,
17/03/2030 12:59,44792.14964,,
17/03/2030 13:59,44770.31221,,
17/03/2030 14:59,42824.05575,,
17/03/2030 15:59,42501.48486,,
17/03/2030 16:59,42211.26682,,
17/03/2030 17:59,43932.26042,,
17/03/2030 18:59,48066.74443,,
17/03/2030 19:59,49752.99675,,
17/03/2030 20:59,49488.3366,,
17/03/2030 21:59,47767.59104,,
17/03/2030 22:59,50037.55076,,
17/03/2030 23:59,46387.8178,,
18/03/2030 00:59,44264.08401,,
18/03/2030 01:59,43810.88915,,
18/03/2030 02:59,40900.02864,,
18/03/2030 03:59,37895.94279,,
18/03/2030 04:59,35847.97112,,
18/03/2030 05:59,33296.17855,,
18/03/2030 06:59,32730.48035,,
18/03/2030 07:59,33239.56251,,
18/03/2030 08:59,36463.15857,,
18/03/2030 09:59,39169.19631,,
18/03/2030 10:59,41945.7719,,
18/03/2030 11:59,43297.89909,,
18/03/2030 12:59,44099.19964,,
18/03/2030 13:59,44472.66545,,
18/03/2030 14:59,42720.31973,,
18/03/2030 15:59,42578.76568,,
18/03/2030 16:59,42837.56211,,
18/03/2030 17:59,44392.12932,,
18/03/2030 18:59,48017.13272,,
18/03/2030 19:59,49498.18518,,
18/03/2030 20:59,49650.20053,,
18/03/2030 21:59,48300.68816,,
18/03/2030 22:59,50325.92014,,
18/03/2030 23:59,48077.50824,,
19/03/2030 00:59,44508.89497,,
19/03/2030 01:59,44078.43623,,
19/03/2030 02:59,41401.37775,,
19/03/2030 03:59,38480.05847,,
19/03/2030 04:59,36515.60304,,
19/03/2030 05:59,34430.31115,,
19/03/2030 06:59,35844.58959,,
19/03/2030 07:59,40210.28723,,
19/03/2030 08:59,46462.49099,,
19/03/2030 09:59,48932.85163,,
19/03/2030 10:59,50388.2786,,
19/03/2030 11:59,50570.64671,,
19/03/2030 12:59,50626.91605,,
19/03/2030 13:59,50323.04388,,
19/03/2030 14:59,48220.30562,,
19/03/2030 15:59,47849.60474,,
19/03/2030 16:59,48003.77624,,
19/03/2030 17:59,49476.81356,,
19/03/2030 18:59,53247.33225,,
19/03/2030 19:59,55001.48906,,
19/03/2030 20:59,54681.24294,,
19/03/2030 21:59,52185.5813,,
19/03/2030 22:59,52889.01186,,
19/03/2030 23:59,48935.71865,,
20/03/2030 00:59,45516.55972,,
20/03/2030 01:59,44922.86762,,
20/03/2030 02:59,42222.2544,,
20/03/2030 03:59,39359.93306,,
20/03/2030 04:59,37416.43006,,
20/03/2030 05:59,35188.47359,,
20/03/2030 06:59,36065.10204,,
20/03/2030 07:59,39936.04479,,
20/03/2030 08:59,46418.66347,,
20/03/2030 09:59,48682.84264,,
20/03/2030 10:59,49701.23221,,
20/03/2030 11:59,49476.67756,,
20/03/2030 12:59,49265.591,,
20/03/2030 13:59,48814.28146,,
20/03/2030 14:59,46681.61515,,
20/03/2030 15:59,46323.05067,,
20/03/2030 16:59,46374.81974,,
20/03/2030 17:59,47985.43271,,
20/03/2030 18:59,51708.21165,,
20/03/2030 19:59,53367.80195,,
20/03/2030 20:59,53124.7576,,
20/03/2030 21:59,51137.06857,,
20/03/2030 22:59,52568.33082,,
20/03/2030 23:59,48772.37559,,
21/03/2030 00:59,45383.48458,,
21/03/2030 01:59,44753.63229,,
21/03/2030 02:59,42025.23007,,
21/03/2030 03:59,39153.24551,,
21/03/2030 04:59,37214.82669,,
21/03/2030 05:59,35031.07433,,
21/03/2030 06:59,36021.77573,,
21/03/2030 07:59,39906.14852,,
21/03/2030 08:59,46233.0648,,
21/03/2030 09:59,48426.59915,,
21/03/2030 10:59,49422.87513,,
21/03/2030 11:59,49226.07638,,
21/03/2030 12:59,49037.18826,,
21/03/2030 13:59,48610.89353,,
21/03/2030 14:59,46519.41086,,
21/03/2030 15:59,46212.56172,,
21/03/2030 16:59,46381.8402,,
21/03/2030 17:59,48117.59977,,
21/03/2030 18:59,51803.20029,,
21/03/2030 19:59,53286.844,,
21/03/2030 20:59,52950.27251,,
21/03/2030 21:59,50998.56552,,
21/03/2030 22:59,52454.03869,,
21/03/2030 23:59,48484.61257,,
22/03/2030 00:59,45107.04844,,
22/03/2030 01:59,44455.89275,,
22/03/2030 02:59,41733.87151,,
22/03/2030 03:59,38880.34818,,
22/03/2030 04:59,36965.37928,,
22/03/2030 05:59,34813.53941,,
22/03/2030 06:59,35801.74013,,
22/03/2030 07:59,39641.43521,,
22/03/2030 08:59,45940.89539,,
22/03/2030 09:59,48036.49534,,
22/03/2030 10:59,48868.58053,,
22/03/2030 11:59,48537.63088,,
22/03/2030 12:59,48262.36277,,
22/03/2030 13:59,47764.53103,,
22/03/2030 14:59,45650.14443,,
22/03/2030 15:59,45356.72253,,
22/03/2030 16:59,45558.09338,,
22/03/2030 17:59,47286.80709,,
22/03/2030 18:59,50986.49429,,
22/03/2030 19:59,52654.51538,,
22/03/2030 20:59,52494.45851,,
22/03/2030 21:59,50627.98343,,
22/03/2030 22:59,52124.80884,,
22/03/2030 23:59,47573.71423,,
23/03/2030 00:59,44303.01103,,
23/03/2030 01:59,43612.35157,,
23/03/2030 02:59,40872.46835,,
23/03/2030 03:59,37994.9732,,
23/03/2030 04:59,36049.40711,,
23/03/2030 05:59,33852.67463,,
23/03/2030 06:59,34805.34965,,
23/03/2030 07:59,38688.62703,,
23/03/2030 08:59,45019.58598,,
23/03/2030 09:59,46986.90417,,
23/03/2030 10:59,47811.83375,,
23/03/2030 11:59,47534.38308,,
23/03/2030 12:59,47320.51917,,
23/03/2030 13:59,46976.50874,,
23/03/2030 14:59,45003.11472,,
23/03/2030 15:59,44792.47388,,
23/03/2030 16:59,45072.90432,,
23/03/2030 17:59,47240.29997,,
23/03/2030 18:59,50983.52296,,
23/03/2030 19:59,51799.10117,,
23/03/2030 20:59,50891.8839,,
23/03/2030 21:59,48929.99962,,
23/03/2030 22:59,50661.09569,,
23/03/2030 23:59,45749.06684,,
24/03/2030 00:59,43023.4891,,
24/03/2030 01:59,42442.07358,,
24/03/2030 02:59,39638.15612,,
24/03/2030 03:59,36672.71365,,
24/03/2030 04:59,34564.13293,,
24/03/2030 05:59,31753.94493,,
24/03/2030 06:59,30908.13468,,
24/03/2030 07:59,32600.30356,,
24/03/2030 08:59,38204.29144,,
24/03/2030 09:59,40879.25372,,
24/03/2030 10:59,42871.41553,,
24/03/2030 11:59,43331.79962,,
24/03/2030 12:59,43561.24479,,
24/03/2030 13:59,43613.75049,,
24/03/2030 14:59,41686.07042,,
24/03/2030 15:59,41366.53032,,
24/03/2030 16:59,41146.79564,,
24/03/2030 17:59,43076.22275,,
24/03/2030 18:59,47070.47602,,
24/03/2030 19:59,48175.12699,,
24/03/2030 20:59,47527.92128,,
24/03/2030 21:59,45845.75677,,
24/03/2030 22:59,48132.17441,,
24/03/2030 23:59,44820.78432,,
25/03/2030 00:59,42650.65067,,
25/03/2030 01:59,42029.06209,,
25/03/2030 02:59,39006.772,,
25/03/2030 03:59,35977.36232,,
25/03/2030 04:59,33895.82623,,
25/03/2030 05:59,31297.97403,,
25/03/2030 06:59,30838.3224,,
25/03/2030 07:59,31480.63335,,
25/03/2030 08:59,34845.35109,,
25/03/2030 09:59,37611.69486,,
25/03/2030 10:59,40423.15359,,
25/03/2030 11:59,41853.08629,,
25/03/2030 12:59,42692.02839,,
25/03/2030 13:59,43094.75372,,
25/03/2030 14:59,41384.95559,,
25/03/2030 15:59,41269.32579,,
25/03/2030 16:59,41593.30254,,
25/03/2030 17:59,43329.91034,,
25/03/2030 18:59,46660.49519,,
25/03/2030 19:59,47368.2193,,
25/03/2030 20:59,47102.43654,,
25/03/2030 21:59,46008.03445,,
25/03/2030 22:59,48364.45848,,
25/03/2030 23:59,41907.30578,,
26/03/2030 00:59,39391.64862,,
26/03/2030 01:59,39479.8902,,
26/03/2030 02:59,37219.12039,,
26/03/2030 03:59,34800.33533,,
26/03/2030 04:59,33410.94741,,
26/03/2030 05:59,32673.94435,,
26/03/2030 06:59,36940.71801,,
26/03/2030 07:59,42958.76254,,
26/03/2030 08:59,47077.696,,
26/03/2030 09:59,47673.09135,,
26/03/2030 10:59,47786.53873,,
26/03/2030 11:59,47774.04364,,
26/03/2030 12:59,47858.15031,,
26/03/2030 13:59,47618.48071,,
26/03/2030 14:59,45962.5402,,
26/03/2030 15:59,45902.15985,,
26/03/2030 16:59,46755.95541,,
26/03/2030 17:59,47392.95443,,
26/03/2030 18:59,49759.91296,,
26/03/2030 19:59,50092.05117,,
26/03/2030 20:59,49227.58823,,
26/03/2030 21:59,46758.36382,,
26/03/2030 22:59,47493.52364,,
26/03/2030 23:59,43896.29641,,
27/03/2030 00:59,41540.44925,,
27/03/2030 01:59,41453.86922,,
27/03/2030 02:59,39116.46173,,
27/03/2030 03:59,36719.14783,,
27/03/2030 04:59,35336.87273,,
27/03/2030 05:59,34486.0939,,
27/03/2030 06:59,38321.86791,,
27/03/2030 07:59,43744.5075,,
27/03/2030 08:59,47762.94632,,
27/03/2030 09:59,48251.02559,,
27/03/2030 10:59,48155.71949,,
27/03/2030 11:59,47961.84171,,
27/03/2030 12:59,47922.28004,,
27/03/2030 13:59,47610.95719,,
27/03/2030 14:59,45952.88479,,
27/03/2030 15:59,45932.36798,,
27/03/2030 16:59,46792.4047,,
27/03/2030 17:59,47558.60492,,
27/03/2030 18:59,49803.6428,,
27/03/2030 19:59,50011.80517,,
27/03/2030 20:59,49285.27489,,
27/03/2030 21:59,47347.8452,,
27/03/2030 22:59,48693.80118,,
27/03/2030 23:59,44358.77267,,
28/03/2030 00:59,42074.69684,,
28/03/2030 01:59,42027.07662,,
28/03/2030 02:59,39730.46676,,
28/03/2030 03:59,37361.69353,,
28/03/2030 04:59,36000.325,,
28/03/2030 05:59,35164.40314,,
28/03/2030 06:59,38989.27551,,
28/03/2030 07:59,44426.02549,,
28/03/2030 08:59,48448.97143,,
28/03/2030 09:59,48836.58599,,
28/03/2030 10:59,48651.78897,,
28/03/2030 11:59,48402.09095,,
28/03/2030 12:59,48335.2093,,
28/03/2030 13:59,48032.19937,,
28/03/2030 14:59,46397.21986,,
28/03/2030 15:59,46385.14224,,
28/03/2030 16:59,47220.12522,,
28/03/2030 17:59,47994.17974,,
28/03/2030 18:59,50248.09212,,
28/03/2030 19:59,50363.46088,,
28/03/2030 20:59,49531.14319,,
28/03/2030 21:59,47560.68237,,
28/03/2030 22:59,48970.95144,,
28/03/2030 23:59,44232.35315,,
29/03/2030 00:59,41965.24596,,
29/03/2030 01:59,41950.12359,,
29/03/2030 02:59,39689.93892,,
29/03/2030 03:59,37340.97328,,
29/03/2030 04:59,36015.36954,,
29/03/2030 05:59,35248.99463,,
29/03/2030 06:59,39076.48145,,
29/03/2030 07:59,44419.46247,,
29/03/2030 08:59,48304.52119,,
29/03/2030 09:59,48570.33355,,
29/03/2030 10:59,48207.16319,,
29/03/2030 11:59,47794.06383,,
29/03/2030 12:59,47625.72483,,
29/03/2030 13:59,47227.05496,,
29/03/2030 14:59,45545.93368,,
29/03/2030 15:59,45542.19141,,
29/03/2030 16:59,46419.55195,,
29/03/2030 17:59,47111.25206,,
29/03/2030 18:59,49496.20741,,
29/03/2030 19:59,50179.00149,,
29/03/2030 20:59,49766.33974,,
29/03/2030 21:59,47795.65222,,
29/03/2030 22:59,49075.33396,,
29/03/2030 23:59,42796.79016,,
30/03/2030 00:59,40406.05675,,
30/03/2030 01:59,40026.62285,,
30/03/2030 02:59,37484.82925,,
30/03/2030 03:59,35025.50366,,
30/03/2030 04:59,33432.26488,,
30/03/2030 05:59,31599.99291,,
30/03/2030 06:59,32853.55862,,
30/03/2030 07:59,35892.77471,,
30/03/2030 08:59,40684.53911,,
30/03/2030 09:59,42316.22985,,
30/03/2030 10:59,42901.51724,,
30/03/2030 11:59,42704.02045,,
30/03/2030 12:59,42530.23705,,
30/03/2030 13:59,42000.64071,,
30/03/2030 14:59,39939.73531,,
30/03/2030 15:59,39546.97315,,
30/03/2030 16:59,39428.07519,,
30/03/2030 17:59,39486.80304,,
30/03/2030 18:59,41730.8223,,
30/03/2030 19:59,43284.53303,,
30/03/2030 20:59,43995.86815,,
30/03/2030 21:59,43293.92528,,
30/03/2030 22:59,45840.88945,,
30/03/2030 23:59,43463.50139,,
31/03/2030 00:59,41393.16926,,
31/03/2030 01:59,41037.5416,,
31/03/2030 02:59,38540.24765,,
31/03/2030 03:59,36012.03788,,
31/03/2030 04:59,34360.13716,,
31/03/2030 05:59,32467.21478,,
31/03/2030 06:59,33511.55247,,
31/03/2030 07:59,36513.30669,,
31/03/2030 08:59,41220.93721,,
31/03/2030 09:59,42368.8091,,
31/03/2030 10:59,42815.36375,,
31/03/2030 11:59,42605.07062,,
31/03/2030 12:59,42505.52911,,
31/03/2030 13:59,42341.51274,,
31/03/2030 14:59,40629.49188,,
31/03/2030 15:59,40488.86755,,
31/03/2030 16:59,40642.16098,,
31/03/2030 17:59,41943.84002,,
31/03/2030 18:59,44802.81756,,
31/03/2030 19:59,44930.13226,,
31/03/2030 20:59,44037.5528,,
31/03/2030 21:59,42749.88904,,
31/03/2030 22:59,45521.22946,,
31/03/2030 23:59,43051.61724,,
01/04/2030 00:59,41182.0343,,
01/04/2030 01:59,40984.92547,,
01/04/2030 02:59,38406.77984,,
01/04/2030 03:59,35747.83108,,
01/04/2030 04:59,33990.72519,,
01/04/2030 05:59,31885.40672,,
01/04/2030 06:59,32215.66715,,
01/04/2030 07:59,33843.37816,,
01/04/2030 08:59,37410.31233,,
01/04/2030 09:59,39236.89334,,
01/04/2030 10:59,40843.28843,,
01/04/2030 11:59,41464.01371,,
01/04/2030 12:59,41859.03946,,
01/04/2030 13:59,41962.18658,,
01/04/2030 14:59,40215.69414,,
01/04/2030 15:59,40011.39397,,
01/04/2030 16:59,40071.95936,,
01/04/2030 17:59,40929.64124,,
01/04/2030 18:59,43992.09995,,
01/04/2030 19:59,45203.30503,,
01/04/2030 20:59,45229.16699,,
01/04/2030 21:59,43929.85598,,
01/04/2030 22:59,46268.6394,,
01/04/2030 23:59,44266.74188,,
02/04/2030 00:59,42213.32464,,
02/04/2030 01:59,41999.29793,,
02/04/2030 02:59,39489.10225,,
02/04/2030 03:59,36877.9362,,
02/04/2030 04:59,35157.48714,,
02/04/2030 05:59,33059.3635,,
02/04/2030 06:59,33299.74893,,
02/04/2030 07:59,35119.84402,,
02/04/2030 08:59,39221.24662,,
02/04/2030 09:59,40919.87094,,
02/04/2030 10:59,42056.39268,,
02/04/2030 11:59,42191.83943,,
02/04/2030 12:59,42267.4088,,
02/04/2030 13:59,42105.95544,,
02/04/2030 14:59,40211.75477,,
02/04/2030 15:59,39947.38035,,
02/04/2030 16:59,39901.02462,,
02/04/2030 17:59,40659.03216,,
02/04/2030 18:59,43899.78336,,
02/04/2030 19:59,45819.59062,,
02/04/2030 20:59,46302.04085,,
02/04/2030 21:59,45023.28832,,
02/04/2030 22:59,47313.89153,,
02/04/2030 23:59,44025.12683,,
03/04/2030 00:59,41863.62122,,
03/04/2030 01:59,41946.16478,,
03/04/2030 02:59,39786.62227,,
03/04/2030 03:59,37507.11182,,
03/04/2030 04:59,36230.60766,,
03/04/2030 05:59,35474.51795,,
03/04/2030 06:59,39175.02759,,
03/04/2030 07:59,44457.8042,,
03/04/2030 08:59,48407.40524,,
03/04/2030 09:59,48515.26328,,
03/04/2030 10:59,47943.10642,,
03/04/2030 11:59,47349.89467,,
03/04/2030 12:59,47078.28145,,
03/04/2030 13:59,46630.99186,,
03/04/2030 14:59,44934.95947,,
03/04/2030 15:59,44902.08157,,
03/04/2030 16:59,45654.39354,,
03/04/2030 17:59,46197.55426,,
03/04/2030 18:59,48639.54259,,
03/04/2030 19:59,49540.16088,,
03/04/2030 20:59,49227.98416,,
03/04/2030 21:59,47218.37151,,
03/04/2030 22:59,48569.00055,,
03/04/2030 23:59,44826.96329,,
04/04/2030 00:59,42438.71177,,
04/04/2030 01:59,42419.76172,,
04/04/2030 02:59,40163.45539,,
04/04/2030 03:59,37836.27758,,
04/04/2030 04:59,36509.1884,,
04/04/2030 05:59,35684.72543,,
04/04/2030 06:59,39442.3633,,
04/04/2030 07:59,44862.92577,,
04/04/2030 08:59,49062.07014,,
04/04/2030 09:59,49502.97898,,
04/04/2030 10:59,49174.69872,,
04/04/2030 11:59,48726.45894,,
04/04/2030 12:59,48513.86913,,
04/04/2030 13:59,48027.63651,,
04/04/2030 14:59,46250.67457,,
04/04/2030 15:59,46146.81395,,
04/04/2030 16:59,46842.61085,,
04/04/2030 17:59,47237.83939,,
04/04/2030 18:59,49486.32459,,
04/04/2030 19:59,50374.0039,,
04/04/2030 20:59,50181.70908,,
04/04/2030 21:59,48316.4422,,
04/04/2030 22:59,49624.24713,,
04/04/2030 23:59,44123.55407,,
05/04/2030 00:59,42008.12919,,
05/04/2030 01:59,42076.57962,,
05/04/2030 02:59,39881.35118,,
05/04/2030 03:59,37600.88157,,
05/04/2030 04:59,36320.74475,,
05/04/2030 05:59,35550.43476,,
05/04/2030 06:59,39251.31137,,
05/04/2030 07:59,44400.0729,,
05/04/2030 08:59,48170.21245,,
05/04/2030 09:59,48383.49369,,
05/04/2030 10:59,47983.52585,,
05/04/2030 11:59,47548.87338,,
05/04/2030 12:59,47369.19973,,
05/04/2030 13:59,46962.24973,,
05/04/2030 14:59,45272.25244,,
05/04/2030 15:59,45226.1729,,
05/04/2030 16:59,45967.15462,,
05/04/2030 17:59,46385.79966,,
05/04/2030 18:59,48649.0608,,
05/04/2030 19:59,49432.03713,,
05/04/2030 20:59,49162.04453,,
05/04/2030 21:59,47293.47503,,
05/04/2030 22:59,48723.3307,,
05/04/2030 23:59,44384.16866,,
06/04/2030 00:59,42144.19011,,
06/04/2030 01:59,42147.48578,,
06/04/2030 02:59,39859.57821,,
06/04/2030 03:59,37505.27347,,
06/04/2030 04:59,36142.82746,,
06/04/2030 05:59,35290.7424,,
06/04/2030 06:59,39131.65172,,
06/04/2030 07:59,44561.8664,,
06/04/2030 08:59,48534.91768,,
06/04/2030 09:59,49035.30285,,
06/04/2030 10:59,49027.69841,,
06/04/2030 11:59,48932.79008,,
06/04/2030 12:59,48963.79306,,
06/04/2030 13:59,48719.38725,,
06/04/2030 14:59,47091.90384,,
06/04/2030 15:59,47031.37053,,
06/04/2030 16:59,47764.87936,,
06/04/2030 17:59,48326.17685,,
06/04/2030 18:59,50424.95339,,
06/04/2030 19:59,50412.68189,,
06/04/2030 20:59,49533.97025,,
06/04/2030 21:59,47575.40299,,
06/04/2030 22:59,49008.64218,,
06/04/2030 23:59,43258.57835,,
07/04/2030 00:59,41094.50465,,
07/04/2030 01:59,40679.71474,,
07/04/2030 02:59,38160.41124,,
07/04/2030 03:59,35629.52388,,
07/04/2030 04:59,33984.7543,,
07/04/2030 05:59,32097.01701,,
07/04/2030 06:59,33084.04954,,
07/04/2030 07:59,36003.45399,,
07/04/2030 08:59,40766.93019,,
07/04/2030 09:59,41923.84029,,
07/04/2030 10:59,42240.93053,,
07/04/2030 11:59,41874.37276,,
07/04/2030 12:59,41655.77422,,
07/04/2030 13:59,41353.57009,,
07/04/2030 14:59,39552.15178,,
07/04/2030 15:59,39396.5134,,
07/04/2030 16:59,39570.42522,,
07/04/2030 17:59,40811.13189,,
07/04/2030 18:59,43719.85384,,
07/04/2030 19:59,44340.80844,,
07/04/2030 20:59,43879.68021,,
07/04/2030 21:59,42721.58166,,
07/04/2030 22:59,45449.70914,,
07/04/2030 23:59,41955.88197,,
08/04/2030 00:59,39847.16097,,
08/04/2030 01:59,39418.22739,,
08/04/2030 02:59,36726.45451,,
08/04/2030 03:59,34029.49256,,
08/04/2030 04:59,32244.76635,,
08/04/2030 05:59,30143.54034,,
08/04/2030 06:59,30686.6,,
08/04/2030 07:59,32689.79927,,
08/04/2030 08:59,36670.14391,,
08/04/2030 09:59,38474.41801,,
08/04/2030 10:59,39844.21779,,
08/04/2030 11:59,40277.68256,,
08/04/2030 12:59,40533.60055,,
08/04/2030 13:59,40512.8068,,
08/04/2030 14:59,38736.50328,,
08/04/2030 15:59,38572.86556,,
08/04/2030 16:59,38786.47872,,
08/04/2030 17:59,39959.20269,,
08/04/2030 18:59,42900.84363,,
08/04/2030 19:59,43727.47705,,
08/04/2030 20:59,43558.67999,,
08/04/2030 21:59,42460.89279,,
08/04/2030 22:59,44961.18151,,
08/04/2030 23:59,42487.35512,,
09/04/2030 00:59,40234.03851,,
09/04/2030 01:59,40356.8493,,
09/04/2030 02:59,38125.83432,,
09/04/2030 03:59,35760.04252,,
09/04/2030 04:59,34439.98669,,
09/04/2030 05:59,33788.55012,,
09/04/2030 06:59,37961.5713,,
09/04/2030 07:59,43498.11754,,
09/04/2030 08:59,47020.68256,,
09/04/2030 09:59,47375.13001,,
09/04/2030 10:59,47324.64722,,
09/04/2030 11:59,47233.2998,,
09/04/2030 12:59,47279.15191,,
09/04/2030 13:59,47010.54192,,
09/04/2030 14:59,45375.94647,,
09/04/2030 15:59,45376.24234,,
09/04/2030 16:59,46323.14002,,
09/04/2030 17:59,46851.55028,,
09/04/2030 18:59,49184.44419,,
09/04/2030 19:59,49873.0157,,
09/04/2030 20:59,49425.35486,,
09/04/2030 21:59,47182.28075,,
09/04/2030 22:59,48060.1511,,
09/04/2030 23:59,43845.2267,,
10/04/2030 00:59,41649.7772,,
10/04/2030 01:59,41560.33556,,
10/04/2030 02:59,39242.78404,,
10/04/2030 03:59,36887.60801,,
10/04/2030 04:59,35538.99675,,
10/04/2030 05:59,34723.31548,,
10/04/2030 06:59,38585.72409,,
10/04/2030 07:59,43970.36548,,
10/04/2030 08:59,47876.95442,,
10/04/2030 09:59,48170.79262,,
10/04/2030 10:59,47913.48273,,
10/04/2030 11:59,47648.31392,,
10/04/2030 12:59,47575.73945,,
10/04/2030 13:59,47284.99155,,
10/04/2030 14:59,45688.99092,,
10/04/2030 15:59,45710.88448,,
10/04/2030 16:59,46600.18325,,
10/04/2030 17:59,47439.67469,,
10/04/2030 18:59,49581.0344,,
10/04/2030 19:59,49429.65844,,
10/04/2030 20:59,48479.74393,,
10/04/2030 21:59,46643.22957,,
10/04/2030 22:59,48240.92714,,
10/04/2030 23:59,42254.33339,,
11/04/2030 00:59,39950.63171,,
11/04/2030 01:59,39764.05199,,
11/04/2030 02:59,37359.86095,,
11/04/2030 03:59,35004.00283,,
11/04/2030 04:59,33651.22951,,
11/04/2030 05:59,32780.61318,,
11/04/2030 06:59,36501.87012,,
11/04/2030 07:59,41567.31773,,
11/04/2030 08:59,45410.549,,
11/04/2030 09:59,45991.16216,,
11/04/2030 10:59,45871.48516,,
11/04/2030 11:59,45648.30226,,
11/04/2030 12:59,45554.93917,,
11/04/2030 13:59,45110.53228,,
11/04/2030 14:59,43359.5566,,
11/04/2030 15:59,43288.25883,,
11/04/2030 16:59,44077.56584,,
11/04/2030 17:59,44450.52877,,
11/04/2030 18:59,46325.68323,,
11/04/2030 19:59,46827.23792,,
11/04/2030 20:59,46687.40242,,
11/04/2030 21:59,45296.07023,,
11/04/2030 22:59,46962.76375,,
11/04/2030 23:59,41958.1429,,
12/04/2030 00:59,39857.79433,,
12/04/2030 01:59,39725.54491,,
12/04/2030 02:59,37416.99331,,
12/04/2030 03:59,35138.44431,,
12/04/2030 04:59,33860.12435,,
12/04/2030 05:59,33052.77613,,
12/04/2030 06:59,36661.33267,,
12/04/2030 07:59,41558.77623,,
12/04/2030 08:59,45278.08923,,
12/04/2030 09:59,45481.61508,,
12/04/2030 10:59,44948.19322,,
12/04/2030 11:59,44419.53075,,
